struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags,source,source_url,withdrawn,chembl_id,molecule_type,chembl_max_phase,approval_basis,target_evidence,notes
900053,dibromsalan,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,CTFFKFYWSOSIAA-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL21869.json,1,CHEMBL21869,Small molecule,4.0,chembl_max_phase_4,,
900054,difelikefalin,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,FWMNVWWHGCHHJJ-SKKKGAJSSA-N,1,,2021,1,1,OPRK1,OPRK1,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3989915.json,0,CHEMBL3989915,Protein,4.0,chembl_max_phase_4,chembl_mechanism,same parent structure as: DIFELIKEFALIN ACETATE (CHEMBL5315123)
900055,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,YIMYDTCOUQIDMT-SNAWJCMRSA-N,1,,2019,1,1,KEAP1,KEAP1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3989944.json,0,CHEMBL3989944,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900056,dobesilic acid,O=S(=O)(O)c1cc(O)ccc1O,IKQCSJBQLWJEPU-UHFFFAOYSA-N,1,,,1,0,,,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1232131.json,0,CHEMBL1232131,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: ETHAMSYLATE (CHEMBL1514715)
900057,durlobactam sodium,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,BISPBXFUKNXOQY-RITPCOANSA-N,1,,2023,1,0,,,multi_fragment;metal_stripped;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4297378.json,0,CHEMBL4297378,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: DURLOBACTAM (CHEMBL4298137)
900058,elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,SIFNOOUKXBRGGB-AREMUKBSSA-N,1,,2023,1,1,ESR1,ESR1,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4297509.json,0,CHEMBL4297509,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: ELACESTRANT HYDROCHLORIDE (CHEMBL4594273)
900059,elafibranor,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,AFLFKFHDSCQHOL-IZZDOVSWSA-N,1,,2024,1,2,PPARA;PPARD,PPARA;PPARD,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3707395.json,0,CHEMBL3707395,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900060,enmetazobactam,Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1,HFZITXBUTWITPT-YWVKMMECSA-N,1,,2024,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4458276.json,0,CHEMBL4458276,Small molecule,4.0,chembl_max_phase_4,,
900061,ensartinib,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,GLYMPHUVMRFTFV-QLFBSQMISA-N,1,,2024,1,1,ALK,ALK,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4113131.json,0,CHEMBL4113131,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900062,ensifentrine,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2,CSOBIBXVIYAXFM-BYNJWEBRSA-N,1,,2024,1,6,PDE3A;PDE3B;PDE4A;PDE4B;PDE4C;PDE4D,PDE3A;PDE3B;PDE4A;PDE4B;PDE4C;PDE4D,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4594287.json,0,CHEMBL4594287,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900063,eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,BMPDWHIDQYTSHX-AWEZNQCLSA-N,1,,,1,10,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL315985.json,0,CHEMBL315985,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900064,etrasimod,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,MVGWUTBTXDYMND-QGZVFWFLSA-N,1,,2023,1,1,S1PR1,S1PR1,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3358920.json,0,CHEMBL3358920,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: ETRASIMOD ARGININE (CHEMBL3989933)
900065,exifone,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,XEDWWPGWIXPVRQ-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL329522.json,1,CHEMBL329522,Small molecule,4.0,chembl_max_phase_4,,
900066,fenclozic acid,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,APBSKHYXXKHJFK-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1909282.json,1,CHEMBL1909282,Small molecule,4.0,chembl_max_phase_4,,
900067,ferric maltol,Cc1occc(=O)c1O,XPCTZQVDEJYUGT-UHFFFAOYSA-N,1,,2016,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/169535/property/Title,SMILES/JSON",0,CHEMBL4298110,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 169535 (Title: Ferric Maltol; identity confirmed by pubchem_title_agrees)
900068,fexinidazole,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,MIWWSGDADVMLTG-UHFFFAOYSA-N,1,,2021,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1631694.json,0,CHEMBL1631694,Small molecule,4.0,chembl_max_phase_4,,
900069,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,PPSNFPASKFYPMN-SECBINFHSA-N,1,,2023,1,1,TACR3,TACR3,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3608680.json,0,CHEMBL3608680,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900070,finerenone,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,BTBHLEZXCOBLCY-QGZVFWFLSA-N,1,,2021,1,1,NR3C2,NR3C2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2181927.json,0,CHEMBL2181927,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900071,flotufolastat f-18 gallium,CC(C)(C)[Si]([18F])(c1ccc(C(=O)NC[C@@H](NC(=O)CC[C@@H](C(=O)O)N2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)N[C@H](CCCCNC(=O)CCC(=O)NCCC[C@@H](NC(=O)CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)C(C)(C)C,QMGJNAVROCDAIW-MQNQVPOESA-N,1,,2023,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/166177191/property/Title,SMILES/JSON",0,CHEMBL5314559,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 166177191 (Title: Flotufolastat F-18 Gallium; identity confirmed by pubchem_title_agrees)
900072,flotufolastat gallium,CC(C)(C)[Si](F)(c1ccc(C(=O)NC[C@@H](NC(=O)CC[C@@H](C(=O)O)N2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)N[C@H](CCCCNC(=O)CCC(=O)NCCC[C@@H](NC(=O)CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)C(C)(C)C,QMGJNAVROCDAIW-YNVJYXMMSA-N,1,,2023,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/166177187/property/Title,SMILES/JSON",0,CHEMBL5316156,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 166177187 (Title: Flotufolastat Gallium; identity confirmed by pubchem_title_agrees)
900073,flumexadol,FC(F)(F)c1cccc(C2CNCCO2)c1,GXPYCYWPUGKQIJ-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL578767.json,1,CHEMBL578767,Small molecule,4.0,chembl_max_phase_4,,
900074,fluorescein,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,GNBHRKFJIUUOQI-UHFFFAOYSA-N,1,,1976,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1057.json,0,CHEMBL1057,Small molecule,4.0,chembl_max_phase_4,,
900075,fluorescein sodium,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,YKGGGCXBWXHKIZ-UHFFFAOYSA-N,1,,1976,1,0,,,multi_fragment;metal_stripped,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1628233.json,0,CHEMBL1628233,Small molecule,4.0,chembl_max_phase_4,,
900076,flurpiridaz,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,RMXZKEPDYBTFOS-UHFFFAOYSA-N,1,,2024,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL494622.json,0,CHEMBL494622,Small molecule,4.0,chembl_max_phase_4,,
900077,flurpiridaz f 18,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,RMXZKEPDYBTFOS-LRFGSCOBSA-N,1,,2024,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2107799.json,0,CHEMBL2107799,Small molecule,4.0,chembl_max_phase_4,,
900078,foscarbidopa,C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O,PQUZXFMHVSMUNG-JTQLQIEISA-N,1,,2024,1,1,DDC,DDC,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4802240.json,0,CHEMBL4802240,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900079,foslevodopa,N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,YNDMEEULGSTYJT-LURJTMIESA-N,1,,2024,1,1,ADRB1,ADRB1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4594379.json,0,CHEMBL4594379,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900080,fruquintinib,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,BALLNEJQLSTPIO-UHFFFAOYSA-N,1,,2023,1,3,FLT1;FLT4;KDR,FLT1;FLT4;KDR,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4303214.json,0,CHEMBL4303214,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900081,futibatinib,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,KEIPNCCJPRMIAX-HNNXBMFYSA-N,1,,2022,1,4,FGFR1;FGFR2;FGFR3;FGFR4,FGFR1;FGFR2;FGFR3;FGFR4,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3701238.json,0,CHEMBL3701238,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900082,gadobenate dimeglumine,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,OEIYJWYTUDFZBH-UHFFFAOYSA-N,1,,2004,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/6918204/property/Title,SMILES/JSON",0,CHEMBL1200571,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 6918204 (Title: Gadobenate Dimeglumine; identity confirmed by pubchem_title_agrees)
900083,gadobutrol,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1,JZNZSKXIEDHOBD-HUUCEWRRSA-N,1,,2011,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/6102852/property/Title,SMILES/JSON",0,CHEMBL2218860,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 6102852 (Title: Gadobutrol; identity confirmed by pubchem_title_agrees)
900084,gadodiamide,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O,RZESKRXOCXWCFX-UHFFFAOYSA-N,1,,1993,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/153921/property/Title,SMILES/JSON",0,CHEMBL1200346,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 153921 (Title: Gadodiamide; identity confirmed by pubchem_title_agrees)
900085,gadofosveset,O=C(O)CN(CCN(CC(=O)O)C[C@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)O)CC(=O)O)CC(=O)O,NZLPWFTXPYJYSS-AREMUKBSSA-N,1,,2005,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/73415770/property/Title,SMILES/JSON",0,CHEMBL1908843,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 73415770 (Title: Gadofosveset; identity confirmed by pubchem_title_agrees)
900086,gadofosveset trisodium,O=C(O)CN(CCN(CC(=O)O)CC(COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)O)CC(=O)O)CC(=O)O,NZLPWFTXPYJYSS-UHFFFAOYSA-N,1,,2005,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/73049652/property/Title,SMILES/JSON",0,CHEMBL1908362,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 73049652 (Title: Gadofosveset Trisodium; identity confirmed by pubchem_title_agrees)
900087,gadopiclenol,O=C(CCC(C(=O)O)N1CCN(C(CCC(=O)NCC(O)CO)C(=O)O)Cc2cccc(n2)CN(C(CCC(=O)NCC(O)CO)C(=O)O)CC1)NCC(O)CO,USCQNXNOZKZIPC-UHFFFAOYSA-N,1,,2022,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/16223405/property/Title,SMILES/JSON",0,CHEMBL4297634,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 16223405 (Title: Gadopiclenol; identity confirmed by pubchem_title_agrees)
900088,gadoterate meglumine,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,WDLRUFUQRNWCPK-UHFFFAOYSA-N,1,,2013,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/6918037/property/Title,SMILES/JSON",0,CHEMBL2219415,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 6918037 (Title: Gadoterate Meglumine; identity confirmed by pubchem_title_agrees)
900089,gadoteridol,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,IQUHNCOJRJBMSU-UHFFFAOYSA-N,1,,1992,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/60714/property/Title,SMILES/JSON",0,CHEMBL1200593,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 60714 (Title: Gadoteridol; identity confirmed by pubchem_title_agrees)
900090,gadoversetamide,COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O,AXFGWXLCWCNPHP-UHFFFAOYSA-N,1,,1999,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/444013/property/Title,SMILES/JSON",0,CHEMBL1200457,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 444013 (Title: Gadoversetamide; identity confirmed by pubchem_title_agrees)
900091,gadoxetate disodium,CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,AQOXEJNYXXLRQQ-UHFFFAOYSA-N,1,,2008,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/91754427/property/Title,SMILES/JSON",0,CHEMBL2103740,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 91754427 (Title: Gadoxetate Disodium; identity confirmed by pubchem_title_agrees)
900092,gadoxetic acid,CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,AQOXEJNYXXLRQQ-KRWDZBQOSA-N,1,,2008,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/25203894/property/Title,SMILES/JSON",0,CHEMBL2221312,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 25203894 (Title: Gadoxetic Acid; identity confirmed by pubchem_title_agrees)
900093,ganaxolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,PGTVWKLGGCQMBR-FLBATMFCSA-N,1,,2022,1,16,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1568698.json,0,CHEMBL1568698,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900094,gefapixant,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,HLWURFKMDLAKOD-UHFFFAOYSA-N,1,,2023,1,1,P2RX3,P2RX3,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3716057.json,0,CHEMBL3716057,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: GEFAPIXANT CITRATE (CHEMBL4594278)
900095,gentamicin,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,CEAZRRDELHUEMR-UHFFFAOYSA-N,1,,1970,1,0,,,,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/3467/property/Title,SMILES/JSON",0,CHEMBL6067485,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 3467 (Title: Gentamicin; identity confirmed by pubchem_title_agrees)
900096,gentamicin sulfate,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1,CEAZRRDELHUEMR-URQXQFDESA-N,1,,1970,1,0,,,multi_fragment,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/9855350/property/Title,SMILES/JSON",0,CHEMBL6067484,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 9855350 (Title: Gentamicin Sulfate; identity confirmed by pubchem_title_agrees)
900097,givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,YALNUENQHAQXEA-UHFFFAOYSA-N,1,,2024,1,1,HDAC9,,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1213492.json,0,CHEMBL1213492,Small molecule,4.0,chembl_max_phase_4,"chembl_pchembl>=6,n>=2",same parent structure as: GIVINOSTAT HYDROCHLORIDE (CHEMBL6068400)
900098,gosogliptin,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,QWEWGXUTRTXFRF-KBPBESRZSA-N,1,,2016,1,1,DPP4,DPP4,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL515387.json,0,CHEMBL515387,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900099,hydroxocobalamin,C/C1=C2/N[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3N=C(/C=C4N=C1[C@@H](CCC(N)=O)C\4(C)C)[C@@H](CCC(N)=O)[C@]\3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,XIMXJQOPHNZJDD-MCYQGSFHSA-N,1,,1982,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/44475014/property/Title,SMILES/JSON",0,CHEMBL2103737,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 44475014 (Title: Hydroxocobalamin; identity confirmed by pubchem_title_agrees)
900100,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,SGEUNORSOZVTOL-CABZTGNLSA-N,1,,2024,1,2,PIK3CA;PIK3CD,PIK3CA,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4650215.json,0,CHEMBL4650215,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900101,indium chloride,[In],APFVFJFRJDLVQX-UHFFFAOYSA-N,1,,1992,1,0,,,multi_fragment;inorganic;element,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/137947099/property/Title,SMILES/JSON",0,CHEMBL1447815,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 137947099 (Title: Indium(i)chloride; identity confirmed by pubchem_title_agrees)
900102,indium in 111 chloride,[Cl][111In]([Cl])[Cl],PSCMQHVBLHHWTO-FZTWWWDYSA-K,1,,1992,1,0,,,inorganic,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/49800058/property/Title,SMILES/JSON",0,CHEMBL1201078,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 49800058 (Title: Indium chloride in-111; identity confirmed by pubchem_title_agrees)
