struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags
700,clomifene,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N,1,FDA,1967-02-01,1,29,ADORA3;ADRA2A;ADRA2B;ADRA2C;ADRB3;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;DRD3;EBP;EGFR;ERBB2;ESR1;FYN;HRH1;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;PTGS1;SIGMAR1;SLC6A2;SLC6A3;SLC6A4;TACR2,ESR1,
701,clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,GDLIGKIOYRNHDA-UHFFFAOYSA-N,1,FDA,1989-12-29,1,27,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;AOX1;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;DRD1;DRD2;DRD3;GSTP1;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;SIGMAR1;SLC22A1;SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A4,
702,clomocycline,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,GJGDLRSSCNAKGL-KMVLDZISSA-N,0,,,0,0,,,
703,clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,1,FDA,1975-06-04,1,16,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,GABRA1;GABRB2;GABRG2,
704,clonidine,Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,1,FDA,1974-09-03,1,11,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;HTR1A;NISCH;SLC22A1;SLC22A2;SLC47A1,ADRA2A;ADRA2B;ADRA2C,
705,clonixin,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,CLOMYZFHNHFSIQ-UHFFFAOYSA-N,0,,,0,1,DHODH,,
706,clopamide,C[C@@H]1CCC[C@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,LBXHRAWDUMTPSE-AOOOYVTPSA-N,0,,,0,0,,,
707,cloperastine,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,FLNXBVJLPJNOSI-UHFFFAOYSA-N,0,,,0,1,SLC22A1,,
708,clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N,1,EMA;FDA,1997-11-17,1,3,CYP2B6;P2RY12;SLC6A4,P2RY12,
709,cloprednol,C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,YTJIBEDMAQUYSZ-FDNPDPBUSA-N,0,,,0,0,,,
710,cloranolol,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,XYCMOTOFHFTUIU-UHFFFAOYSA-N,0,,,0,0,,,
711,clorazepate,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,XDDJGVMJFWAHJX-UHFFFAOYSA-N,1,FDA,1972-06-23,1,7,GABRA1;GABRA2;GABRA3;GABRA5;GABRB2;GABRB3;GABRG2,GABRA1;GABRA2;GABRA3;GABRA5;GABRB2;GABRB3;GABRG2,
712,clorexolone,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,VPMWFZKOWULPGT-UHFFFAOYSA-N,0,,,0,0,,,
713,cloricromen,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,GYNNRVJJLAVVTQ-UHFFFAOYSA-N,0,,,0,0,,,
714,clorprenaline,CC(C)NCC(O)c1ccccc1Cl,SSMSBSWKLKKXGG-UHFFFAOYSA-N,0,,,0,2,ADRB1;ADRB2,,
715,clortermine,CC(C)(N)Cc1ccccc1Cl,HXCXASJHZQXCKK-UHFFFAOYSA-N,0,,,0,0,,,
716,clostebol acetate,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=C(Cl)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,XYGMEFJSKQEBTO-KUJXMBTLSA-N,0,,,0,0,,,
717,clotiapine,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,KAAZGXDPUNNEFN-UHFFFAOYSA-N,0,,,0,1,DRD2,,
718,clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,CHBRHODLKOZEPZ-UHFFFAOYSA-N,0,,,1,0,,,
719,clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,1,FDA,1975-02-03,1,61,ABCB1;ACHE;ADORA1;ADORA2A;ADORA3;ADRA1D;ADRA2A;ADRA2B;ADRB1;ADRB3;AVPR2;CA2;CCR4;CHRM1;CHRM2;CHRM3;CHRM4;CXCR1;CYP17A1;CYP19A1;CYP2C19;CYP2C9;CYP3A4;CYP51A1;CYP8B1;CYSLTR1;DRD1;DRD2;DRD3;DRD4;EGFR;ERBB2;FYN;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;KCNA3;KCNH2;KCNN4;MDH1;NR1H4;NR1I2;NR1I3;NR3C1;OPRD1;OPRK1;OPRM1;PTAFR;PTGS2;SLC22A1;SLC6A2;SLC6A3;SLC6A4;TACR1;TACR2;TBXAS1;VCP,,
720,cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,1,FDA,1974-09-17,1,0,,,
721,cloxazolam,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,ZIXNZOBDFKSQTC-UHFFFAOYSA-N,0,,,0,1,AKR1C3,,
722,clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,1,FDA,1989-09-26,1,42,ADORA3;ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;AOX1;CALM1;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;DRD5;H1F0;HRH1;HRH2;HRH4;HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR3A;HTR5A;HTR6;HTR7;KCNH2;SIGMAR1;SLC6A2;SLC6A4;UGT1A4,DRD2;HTR2A,
723,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,ZPUCINDJVBIVPJ-LJISPDSOSA-N,1,YEAR INTRODUCED,1860-01-01,1,18,ADRA1A;CARTPT;HRH1;HTR1B;HTR3A;HTR3B;KCNH2;OPRK1;SCN11A;SCN1A;SCN2A;SCN3A;SCN5A;SIGMAR1;SLC6A1;SLC6A2;SLC6A3;SLC6A4,SLC6A3,
725,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,OROGSEYTTFOCAN-DNJOTXNNSA-N,1,FDA,1952-01-21,1,3,OPRD1;OPRK1;OPRM1,OPRM1,
726,colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-INIZCTEOSA-N,1,FDA,1961-07-27,1,9,ABCB1;ABCC1;BRD4;CYP3A4;GLRA1;GLRA2;PIM1;TUBB;TUBB4B,,
729,colforsin daropate,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1,RSOZZQTUMVBTMR-XGUNBQNXSA-N,0,,,0,5,ADCY1;SCN1A;SCN2A;SCN3A;SLC2A1,,
730,colfosceril palmitate,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,KILNVBDSWZSGLL-KXQOOQHDSA-N,1,FDA,1990-08-02,1,0,,,
732,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,IKENVDNFQMCRTR-UHFFFAOYSA-N,1,FDA,2005-12-29,1,2,AVPR1A;AVPR2,AVPR1A;AVPR2,
734,cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,ITRJWOMZKQRYTA-RFZYENFJSA-N,1,FDA,1950-06-13,1,8,ANXA1;FNTA;FNTB;KCNA1;NR3C1;SERPINA6;SHBG;SLC47A1,NR3C1,
736,cortivazol,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,RKHQGWMMUURILY-UHRZLXHJSA-N,0,,,1,1,NR3C1,NR3C1,
737,cotinine,CN1C(=O)CC[C@H]1c1cccnc1,UIKROCXWUNQSPJ-VIFPVBQESA-N,0,,,0,1,CHRNA2,,
738,coumarin,O=c1ccc2ccccc2o1,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,0,,,1,11,CA1;CA12;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9,,
739,creatinolfosfate,CN(CCOP(=O)(O)O)C(=N)N,FOIPWTMKYXWFGC-UHFFFAOYSA-N,0,,,0,0,,,
740,croconazole,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,WHPAGCJNPTUGGD-UHFFFAOYSA-N,0,,,0,0,,,
741,cromoglicic acid,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N,1,FDA,1982-05-28,1,2,GPR35;S100P,,
743,cropropamide,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,CYZWCBZIBJLKCV-RMKNXTFCSA-N,0,,,0,0,,,
744,crotamiton,CC=CC(=O)N(CC)c1ccccc1C,DNTGGZPQPQTDQF-UHFFFAOYSA-N,1,FDA,1949-07-06,0,0,,,
745,crotetamide,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,LSAMUAYPDHUBQD-RMKNXTFCSA-N,0,,,0,0,,,
746,cyamemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,SLFGIOIONGJGRT-UHFFFAOYSA-N,0,,,0,13,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;HTR1A;HTR2A;HTR2C;HTR3A;HTR7,,
747,cyclandelate,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,WZHCOOQXZCIUNC-UHFFFAOYSA-N,0,,,1,0,,,
749,cyclizine,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,UVKZSORBKUEBAZ-UHFFFAOYSA-N,1,FDA,,1,15,ADRA1D;ADRA2A;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;DRD3;HRH1;HTR2A;HTR2B;HTR2C;MAOB;SLC6A3,HRH1,
750,cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,WTYGAUXICFETTC-UHFFFAOYSA-N,0,,,1,0,,,
751,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N,1,FDA,1977-08-26,1,14,ABCB1;AOX1;CHRM1;CHRM2;CHRM3;HRH1;HTR2A;HTR2B;HTR2C;HTR6;HTR7;RET;SLC6A2;SLC6A4,HTR2A,
752,cyclobutyrol,CCC(C(=O)O)C1(O)CCCCC1,NIVFTEMPSCMWDE-UHFFFAOYSA-N,0,,,0,0,,,
753,cyclofenil,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,GVOUFPWUYJWQSK-UHFFFAOYSA-N,0,,,1,1,ESR1,,
754,cycloguanil,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,QMNFFXRFOJIOKZ-UHFFFAOYSA-N,0,,,0,1,DHFR,,
755,cyclopentamine,CNC(C)CC1CCCC1,HFXKQSZZZPGLKQ-UHFFFAOYSA-N,0,,,0,0,,,
756,cyclopenthiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,BKYKPTRYDKTTJY-UHFFFAOYSA-N,0,,,0,0,,,
757,cyclopentolate,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,SKYSRIRYMSLOIN-UHFFFAOYSA-N,1,FDA,1974-07-31,1,1,CHRM3,CHRM3,
758,cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,1,FDA,1959-11-16,1,1,CYP3A4,,
759,cycloserine,N[C@@H]1CONC1=O,DYDCUQKUCUHJBH-UWTATZPHSA-N,1,FDA,1964-06-29,1,8,CYP3A4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B,,
760,ciclosporin,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,1,FDA;PMDA,1983-11-14,1,19,ABCB1;ABCB11;ABCC1;ABCC2;ABCG2;CYP3A4;DHODH;FKBP1A;FKBP1B;FKBP4;FPR1;PPIA;PPIB;PPID;PPP3CA;SLC10A1;SLCO1B1;SLCO1B3;TACR2,PPIA,
761,cyclothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,BOCUKUHCLICSIY-UHFFFAOYSA-N,1,FDA,1982-06-08,1,5,GRIA1;GRIA2;GRIA3;GRIA4;SLC12A3,SLC12A3,
762,cyclovalone,COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,DHKKONBXGAAFTB-UHFFFAOYSA-N,0,,,0,2,JUN;NFKB1,,
763,cycrimine,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,SWRUZBWLEWHWRI-UHFFFAOYSA-N,1,FDA,,1,1,CHRM1,CHRM1,
764,cyprodenate,CN(C)CCOC(=O)CCC1CCCCC1,MPOYJPINNSIHAK-UHFFFAOYSA-N,0,,,0,0,,,
765,cyproheptadine,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,1,FDA,1961-10-17,1,35,ABCB1;ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CALM1;CALM2;CALM3;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;HRH1;HRH2;HRH4;HTR1A;HTR1D;HTR2A;HTR2B;HTR2C;HTR6;HTR7;KCNH2;SCN1A;SCN2A;SCN3A;SETD7;SLC6A2;SLC6A4,HRH1,
766,cyproterone acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,UWFYSQMTEOIJJG-FDTZYFLXSA-N,1,YEAR INTRODUCED,1974-01-01,0,4,AR;NR3C1;OPRM1;PGR,AR,
768,mercaptamine,NCCS,UFULAYFCSOUIOV-UHFFFAOYSA-N,1,EMA;FDA,1994-08-15,1,0,,,
769,cysteine,N[C@@H](CS)C(=O)O,XUJNEKJLAYXESH-REOHCLBHSA-N,1,FDA,1986-10-22,1,1,SLC7A11,,
770,cytarabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,1,FDA;PMDA,1969-06-17,1,6,ACPP;MDM2;POLA1;POLB;POLD1;POLE,POLA1;POLD1;POLE,
771,cytarabine ocfosfate,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,YJTVZHOYBAOUTO-URBBEOKESA-N,0,,,0,0,,,
772,cyverine,CN(CCC1CCCCC1)CCC1CCCCC1,VEKYMVTZQGCUAQ-UHFFFAOYSA-N,0,,,0,0,,,
773,dacarbazine,CN(C)/N=N/c1nc[nH]c1C(N)=O,FDKXTQMXEQVLRF-ZHACJKMWSA-N,1,FDA,1975-05-27,1,2,MMP9;POLA2,,
774,dactinomycin,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,RJURFGZVJUQBHK-IIXSONLDSA-N,1,FDA,1964-12-10,1,3,DDR2;GRB2;NGLY1,,
776,dabigatran etexilate,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,KSGXQBZTULBEEQ-UHFFFAOYSA-N,1,FDA,2010-10-19,1,13,F10;F2;HPN;NQO2;PLAT;PLG;PROC;PRSS1;PRSS2;PRSS3;SLC22A2;SLC47A1;SLC47A2,F2,
777,dalbavancin,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,KGPGQDLTDHGEGT-SZUNQUCBSA-N,1,EMA;FDA,2014-05-23,1,0,,,
778,dalfopristin,CCN(CC)CCS(=O)(=O)[C@H]1CN2C[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C/C(C)=C/[C@@H](O)CC(=O)Cc1nc(co1)C2=O,KLRSZNOYZIOTBR-VLAQKBCTSA-N,1,FDA,1999-09-21,0,0,,,
779,danazol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,POZRVZJJTULAOH-LHZXLZLDSA-N,1,FDA,1976-06-21,1,22,ADORA3;ADRA2A;ADRA2B;ADRA2C;ADRB3;AR;CHRM3;CYP2C9;DRD1;DRD3;ESR1;HTR2A;NR3C1;OPRK1;OPRM1;PGR;SHBG;SLC6A2;SLC6A3;SLC6A4;STS;TACR2,AR;PGR,
780,dantrolene,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,OZOMQRBLCMDCEG-VIZOYTHASA-N,1,FDA,1974-01-15,1,3,CISD1;RYR1;RYR3,RYR1;RYR3,
781,dapiprazole,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,RFWZESUMWJKKRN-UHFFFAOYSA-N,1,FDA,1990-12-31,1,8,ADRA1A;ADRA1B;ADRA1D;ADRA2B;HTR1A;HTR2A;HTR2B;HTR2C,ADRA1A;ADRA1D,
782,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MQJKPEGWNLWLTK-UHFFFAOYSA-N,1,FDA,1979-07-03,1,4,CYP3A4;G6PD;HTR6;MPO,,
783,daptomycin,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,DOAKLVKFURWEDJ-QCMAZARJSA-N,1,FDA,2003-09-12,1,0,,,
784,darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,HXGBXQDTNZMWGS-RUZDIDTESA-N,1,EMA;FDA,2004-10-22,1,8,ADRB1;ADRB2;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD2,CHRM3,
785,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,1,FDA,2006-06-28,1,127,ABL1;ABL2;ACVR1;ACVR1B;ACVR2A;ACVR2B;ACVRL1;AURKA;AURKB;BCR;BLK;BMPR1A;BMPR1B;BMX;BRAF;BTK;CDC42BPA;CDC42BPB;CDC42BPG;COQ8A;CSF1R;CSK;CSNK1E;DDR1;DDR2;DMPK;EGFR;EIF2AK4;EPHA1;EPHA2;EPHA3;EPHA4;EPHA5;EPHA6;EPHA8;EPHB1;EPHB2;EPHB3;EPHB4;EPHB6;ERBB2;ERBB3;ERBB4;FGFR1;FGFR2;FGFR3;FGR;FLT1;FLT3;FRK;FYN;GAK;HCK;ITK;JAK2;JAK3;KDR;KIT;LCK;LIMK1;LIMK2;LYN;MAP2K1;MAP2K2;MAP2K5;MAP3K13;MAP3K19;MAP3K2;MAP3K3;MAP3K4;MAP3K7;MAP4K1;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MAPK11;MAPK12;MAPK13;MAPK14;MINK1;MTOR;MYLK2;MYT1;NEK11;NEK2;NLK;PDGFRA;PDGFRB;PIK3CA;PIK3CD;PKMYT1;PTK6;RAF1;RET;RIPK2;SBK1;SIK1;SIK2;SIK3;SLK;SRC;SRMS;STK10;STK25;STK26;STK35;STK36;STK4;SYK;TAOK2;TAOK3;TEC;TESK1;TGFBR1;TGFBR2;TNIK;TNK2;TNNI3K;TXK;TYK2;ULK3;VRK2;WEE1;WEE2;YES1;ZAK,ABL1;EPHA2;FYN;KIT;LCK;PDGFRB;SRC;YES1,
786,daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,STQGQHZAVUOBTE-VGBVRHCVSA-N,1,FDA,1979-12-19,1,6,ABCB1;ABCC1;ABCC6;ABCG2;MMP2;TOP2A,TOP2A,
787,deanol,CN(C)CCO,UEEJHVSXFDXPFK-UHFFFAOYSA-N,0,,,0,0,,,
788,debrisoquine,N=C(N)N1CCc2ccccc2C1,JWPGJSVJDAJRLW-UHFFFAOYSA-N,1,YEAR INTRODUCED,1965-01-01,1,2,MAOA;MAOB,,
789,decamethonium,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,MTCUAOILFDZKCO-UHFFFAOYSA-N,1,FDA,1975-05-21,1,8,ACHE;CHRM2;CHRNA1;CHRNB1;CHRND;CHRNE;CHRNG;HRH3,CHRNA1;CHRNB1;CHRND;CHRNE;CHRNG,charged_parent
790,decitabine,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,XAUDJQYHKZQPEU-KVQBGUIXSA-N,1,FDA,2006-05-02,1,2,DNMT1;DNMT3A,DNMT1;DNMT3A,
792,deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,UBQYURCVBFRUQT-UHFFFAOYSA-N,1,FDA,1968-04-01,1,2,DOHH;HIF1A,,
793,deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,FBHSPRKOSMHSIF-GRMWVWQJSA-N,1,FDA,2017-02-09,1,0,,,
794,dehydrocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,OHXPGWPVLFPUSM-KLRNGDHRSA-N,0,,,0,0,,,
795,prasterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,FMGSKLZLMKYGDP-USOAJAOKSA-N,1,FDA,,1,3,G6PD;SERPINA6;SHBG,,
796,prasterone acetate,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,0,,,0,0,,,
797,algestone acetophenide,CC(=O)[C@@]12O[C@](C)(c3ccccc3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,AHBKIEXBQNRDNL-FVCOMRFXSA-N,0,,,0,0,,,
798,delapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,WOUOLAUOZXOLJQ-MBSDFSHPSA-N,0,,,0,1,ACE,ACE,
799,delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,WHBIGIKBNXZKFE-UHFFFAOYSA-N,1,FDA,1997-04-04,1,2,HRH4;MDH1,,
800,delorazepam,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N,0,,,0,16,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,,
801,demecarium,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,RWZVPVOZTJJMNU-UHFFFAOYSA-N,1,FDA,1959-08-05,1,1,ACHE,ACHE,charged_parent
802,demeclocycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,FMTDIUIBLCQGJB-SEYHBJAFSA-N,1,FDA,1960-01-14,1,1,ESR2,,
