struct_id,name,smiles,targets,moa_targets
2599,terconazole,CC(C)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,ACHE;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP51A1;DRD1;DRD3;FYN;HTR2A;HTR2C;SIGMAR1;SLC28A1;SLC6A2;SLC6A3;SLC6A4,
2600,terfenadine,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,ABCB1;ADRA1A;ADRA1B;ADRA1D;ADRA2C;CCR5;CHRM1;CYP2J2;DRD1;DRD2;DRD3;EGFR;FYN;HRH1;HSP90AA1;HTR2A;HTR2B;HTR2C;HTR6;KCNH1;KCNH2;SLC6A2;SLC6A3;TACR2,HRH1
2601,terguride,CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=C3C2=CC=C4)N(C)C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;DRD1;DRD2;DRD3;DRD4;DRD5;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C,HTR2A;HTR2B
2603,terodiline,CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C,KCNH2,
2605,tertatolol,CC(C)(C)NCC(O)COC1=C2SCCCC2=CC=C1,ADRB3;HTR1A,
2606,testolactone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,CYP19A1,CYP19A1
2607,testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,AR;CYP19A1;CYP51A1;NR3C1;SERPINA6;SHBG;SIGMAR1,AR
2608,testosterone undecanoate,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,AR,AR
2609,tetrabenazine,COC1=CC2=C(C=C1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,ADRA2A;ADRA2C;DRD2;SCN1A;SCN2A;SCN3A;SLC18A1;SLC18A2,SLC18A2
2610,tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,HTR2A;HTR2C;MAOA;SCN1A;SCN2A;SCN3A;SCN5A;SCN8A;SCN9A;SIGMAR1,SCN1A;SCN2A;SCN3A;SCN5A;SCN9A
2612,sapropterin,C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)NC(N)=N2,NOS1;PAH,PAH
2616,thalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2,CRBN;PTGS1;PTGS2;TNF,CRBN
2620,theophylline,CN1C2=C(N=CN2)C(=O)N(C)C1=O,ADORA1;ADORA2A;ADORA2B;ADORA3;ALPL;PDE3A;PDE4A;PIK3CD;TMIGD3,ADORA1;ADORA2A;ADORA2B;PDE3A;PDE4A
2621,thiabendazole,N1C2=C(C=CC=C2)N=C1C1=CSC=N1,CYP1A2;FKBP1A;METAP1;METAP2,
2624,thiamphenicol,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,CYP2C19,
2626,thiamylal,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ
2630,thiethylperazine,CCSC1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(C)CC3)C2=C1,ADRA1A;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;GFER;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;SIGMAR1,DRD2
2632,thioguanine,NC1=NC2=C(NC=N2)C(=S)N1,ABCC4;ABCC5;ADORA3;HPRT1;IMPDH1;IMPDH2;MAPK3;PTGS1;XDH,IMPDH1;IMPDH2
2633,thiopental,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,GABRA1;GABRB2;GABRG2,GABRA1;GABRB2;GABRG2
2635,thioproperazine,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,DRD2;DRD3,
2637,thioridazine,CSC1=CC=C2SC3=CC=CC=C3N(CCC3CCCCN3C)C2=C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;AOX1;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP1A2;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;DRD4;DRD5;EGFR;FYN;HRH1;HRH2;HRH4;HTR1A;HTR1B;HTR1D;HTR1E;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7;KCNH2;NR1I3;OPRK1;PIM1;SCN1A;SCN2A;SCN3A;SIGMAR1;SLC6A2;SLC6A3;SLC6A4,DRD2
2638,thiotepa,S=P(N1CC1)(N1CC1)N1CC1,CYP2B6,
2639,thiothixene,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1,ADRA1A;ADRA1B;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR1B;HTR1D;HTR2A;HTR2C;HTR3A;HTR5A;HTR6;HTR7;SLC6A4,DRD2
2646,levothyroxine,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,MDH2;MIF;NR1H4;THAP1;THRA;THRB;TTR,THRA;THRB
2648,tiagabine,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,SLC6A1,SLC6A1
2650,tianeptine,CN1C2=CC=CC=C2C(NCCCCCCC(O)=O)C2=CC=C(Cl)C=C2S1(=O)=O,OPRM1,
2651,tiapride,CCN(CC)CCNC(=O)C1=C(OC)C=CC(=C1)S(C)(=O)=O,ADRA2A;DRD2;DRD3;DRD4,
2652,tiaprofenic acid,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,PTGS1;PTGS2,PTGS1;PTGS2
2655,tibolone,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@H]12,AR;CYP2C19;ESR1;PGR;SLC6A4;STS,
2657,ticlopidine,ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1,ABCB11;ADRA2A;ADRA2B;ADRA2C;CYP2A6;CYP2B6;CYP2C19;CYP2D6;P2RY12;PTGS1;PTGS2;SIGMAR1,P2RY12
2663,tilidine,CCOC(=O)C1(CCC=CC1N(C)C)C1=CC=CC=C1,OPRM1,OPRM1
2666,tiludronic acid,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,MMP14;MMP2;MMP8;PTPN1;TCIRG1,
2672,tinoridine,CCOC(=O)C1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2,ADORA1,
2675,tioconazole,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,CYP17A1,
2677,tiotropium bromide,C[N+]1(C)[C@H]2C[C@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5,CHRM3
2679,tiracizine,CCOC(=O)NC1=CC=C2CCC3=C(C=CC=C3)N(C(=O)CN(C)C)C2=C1,NR1I3,
2680,tirofiban,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O,ITGA2B;ITGB3,ITGA2B;ITGB3
2683,tizanidine,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,ADRA2A;ADRA2B;ADRA2C;NISCH,ADRA2A;ADRA2B;ADRA2C
2686,tocainide,CC(N)C(=O)NC1=C(C)C=CC=C1C,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A
2693,tofisopam,CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1,PDE4D,
2694,tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,ABCC8;KCNJ11,ABCC8;KCNJ11
2695,tolazoline,C(C1=NCCN1)C1=CC=CC=C1,ADRA1A;ADRA2A;ADRA2B;ADRA2C;TAAR1,ADRA1A;ADRA2A;ADRA2B;ADRA2C
2696,tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,ABCC8;KCNJ11,ABCC8;KCNJ11
2697,tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,COMT;GPR35;KLF10;TTR,COMT
2698,tolfenamic acid,CC1=C(NC2=C(C=CC=C2)C(O)=O)C=CC=C1Cl,AKR1C3;AR;PTGS1;PTGS2;TTR,
2699,tolmetin,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,AKR1B1;CXCL8;GLO1;PTGS1;PTGS2,PTGS1;PTGS2
2701,tolonium,CN(C)C1=CC2=[S+]C3=CC(N)=C(C)C=C3N=C2C=C1,MAPT,
2702,toloxatone,CC1=CC=CC(=C1)N1CC(CO)OC1=O,MAOA;MAOB,MAOA
2703,tolperisone,CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1,ADRA2B;SIGMAR1,
2704,tolrestat,COC1=CC=C2C(=CC=CC2=C1C(F)(F)F)C(=S)N(C)CC(O)=O,AKR1A1;AKR1B1;AKR1B10,AKR1B1
2705,tolterodine,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;KCNH2,CHRM2;CHRM3
2706,topiramate,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,CA1;CA12;CA13;CA14;CA2;CA4;CA5A;CA5B;CA6;CA7;CA9;GABRA1;GABRB2;GABRG2;GRIA1;GRIA2;GRIA3;GRIA4;GRIK1;GRIK2;GRIK3;GRIK4;GRIK5;NR1I2;SCN1A;SCN5A,CA2;CA4;GABRA1;GABRB2;GABRG2;GRIA1;GRIA2;GRIA3;GRIA4;GRIK1;GRIK2;GRIK3;GRIK4;GRIK5;SCN1A;SCN5A
2707,topotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O,ABCB1;ABCC2;ABCC4;ABCG2;CYP3A4;HIF1A;NR1I2;SLC22A2;SLC47A1;SLC47A2;TOP1;TOP1MT,TOP1MT
2708,torsemide,CC(C)NC(=O)NS(=O)(=O)C1=CN=CC=C1NC1=CC(C)=CC=C1,SLC12A1,SLC12A1
2709,toremifene,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,ESR1;ESRRG;HTR6,ESR1
2711,tramadol,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,OPRD1;OPRK1;OPRM1;SLC22A1;SLC6A2;SLC6A4,OPRM1
2712,trandolapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(O)=O,ACE,ACE
2713,tranexamic acid,NC[C@H]1CC[C@@H](CC1)C(O)=O,PLG,PLG
2714,tranilast,COC1=C(OC)C=C(\C=C\C(=O)NC2=C(C=CC=C2)C(O)=O)C=C1,HPGDS,
2715,tranylcypromine,N[C@@H]1C[C@H]1C1=CC=CC=C1,CYP2A6;CYP2B6;CYP2C19;CYP8B1;HTR1A;KDM1A;KDM1B;MAOA;MAOB;SLC6A2;SLC6A3,MAOB
2716,travoprost,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC(=CC=C1)C(F)(F)F,PTGER3;PTGFR,PTGFR
2717,trazodone,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;DRD1;DRD2;DRD3;DRD4;HLA-A;HRH1;HRH2;HTR1A;HTR1D;HTR2A;HTR2B;HTR2C;HTR7;KCNH2;SIGMAR1;SLC6A2;SLC6A3;SLC6A4,HTR2A;HTR2C;SLC6A4
2720,treprostinil,CCCCC[C@H](O)CC[C@H]1[C@H](O)C[C@@H]2CC3=C(OCC(O)=O)C=CC=C3C[C@H]12,PTGDR;PTGER1;PTGER2;PTGER3;PTGER4;PTGIR,PTGIR
2722,tretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,ADORA3;HTR2B;MAPK1;NR2C2;NR2E1;PIN1;PPARD;RARA;RARB;RARG;RDH5;RORA;RORB;RORC;RXRA;RXRB;RXRG,RARA;RARB;RARG
2723,tretoquinol,COC1=CC(C[C@@H]2NCCC3=CC(O)=C(O)C=C23)=CC(OC)=C1OC,ADRB1;ADRB2;ADRB3;TBXA2R,
2725,triamcinolone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,ANXA1;NR3C1;PGR,NR3C1
2726,triamcinolone acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,ANXA1;NR3C1,NR3C1
2727,triamcinolone diacetate,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,NR3C1,NR3C1
2728,triamterene,NC1=NC2=NC(N)=C(N=C2C(N)=N1)C1=CC=CC=C1,CASP1;CTSG;CYP2D6;SCNN1A;SCNN1B;SCNN1G;SLC12A1,SCNN1A;SCNN1B;SCNN1G
2729,triazolam,CC1=NN=C2CN=C(C3=CC(Cl)=CC=C3N12)C1=C(Cl)C=CC=C1,CYP3A4;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRG1;GABRG2;GABRG3;PTAFR,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRG1;GABRG2;GABRG3
2733,trichlormethiazide,NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C(Cl)Cl)C=C1Cl,CA1;CA12;CA14;CA2;CA4;CA5A;CA5B;CA6;CA7;CA9;SLC12A3,SLC12A3
2735,triclofos,OP(O)(=O)OCC(Cl)(Cl)Cl,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ
2737,tridihexethyl,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1,CHRM1;CHRM3,CHRM1;CHRM3
2738,trientine,NCCNCCNCCN,CA1;CA12;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9,
2740,trifluoperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,ABCB1;ADRA1A;ADRA2A;ADRA2B;ADRA2C;CALM1;CALM2;CALM3;CHRM3;DRD2;DRD3;DRD4;EBP;EBPL;HRH1;HTR1A;HTR2A;HTR2C;HTR6;HTR7;KCNH2;PRKDC;SCN1A;SCN2A;SCN3A;SIGMAR1,DRD2
2741,trifluperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC(=CC=C1)C(F)(F)F,DRD2;DRD3;DRD4;EBP;SIGMAR1,
2742,triflupromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,ABCB1;DRD2;HTR2A,DRD2
2745,trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;SIGMAR1,CHRM1
2746,trilostane,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,HSD3B2,HSD3B2
2749,alimemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=CC=C2,GFER;HRH1,HRH1
2751,trimethadione,CN1C(=O)OC(C)(C)C1=O,CACNA1G,CACNA1G
2752,trimetaphan,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,CHRNA10;CHRNA3;CHRNA7;CHRNB4,CHRNA3;CHRNB4
2755,trimethoprim,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,DHFR;SLC22A1,
2757,trimetrexate,COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC,DHFR;FPGS,
2758,trimipramine,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=C1C=CC=C2,HRH1;SLC22A1;SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A3;SLC6A4
2759,trioxsalen,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,ADORA2A;HTR2C;MAOA,
2761,triparanol,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1,EBP;SIGMAR1,
2762,tripelennamine,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,HRH1,HRH1
2763,triprolidine,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,HRH1,HRH1
2767,troglitazone,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,ABCB11;ADORA3;AKR1B1;CA2;CYP2C9;CYP3A4;GYS2;HTR2B;MAOA;MAOB;MAPK1;PPARG;PTPN1;TBXAS1;UGT1A6,PPARG
2769,troleandomycin,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CYP3A4,
2774,tropicamide,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2C9,CHRM3
2775,tropisetron,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C1=CNC2=C1C=CC=C2,CHRM5;CHRNA1;CHRNA3;CHRNA4;CHRNA7;CHRNB1;CHRNB2;CHRND;CHRNG;GLRA1;GLRA2;GLRB;HTR1A;HTR3A;HTR3B;HTR4;SLC6A4,HTR3A
2776,trospium,OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM5,CHRM2;CHRM3
2777,trovafloxacin,N[C@H]1[C@@H]2CN(C[C@H]12)C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C(O)=O,SLC6A3;TBXAS1,
2780,tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,CASR;GPR139;MPO,
2781,tubocurarine,COC1=CC2=C3C=C1OC1=CC(C[C@@H]4C5=C(OC6=CC=C(C[C@@H]3N(C)CC2)C=C6)C(O)=C(OC)C=C5CC[N+]4(C)C)=CC=C1O,CHRM2;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA7;CHRNB1;CHRNB2;CHRNB4;CHRND;CHRNG;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ;HTR3A;HTR3B;KCNN1;KCNN2;KCNN3;SLC22A2;SLC47A1;SLC47A2;ZACN,CHRNA1;CHRNB1;CHRND
2782,tulobuterol,CC(C)(C)NCC(O)C1=C(Cl)C=CC=C1,ADRB2,ADRB2
2784,tyramine,NCCC1=CC=C(O)C=C1,BACE1;HTR3A;TAAR1,TAAR1
2786,tyrosine,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,SLC7A5,
2787,ubenimex,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(O)=O,ANPEP;ERAP1;LAP3;LTA4H;MMP2;NPEPPS,
2796,urapidil,COC1=C(C=CC=C1)N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1,ADRA1A;ADRA1B;ADRA1D;HTR1A,ADRA1A;ADRA1B;ADRA1D
2797,ursodiol,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,AKR1C2;CISD1;GPBAR1;NR1H4,NR1H4
2799,valdecoxib,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,CA1;CA12;CA13;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9;HTR2B;MT-CO2;PTGS1;PTGS2;SLC6A2,PTGS2
2800,valethamate,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;SIGMAR1,
2803,valproic acid,CCCC(CCC)C(O)=O,AKR1A1;ALDH5A1;HDAC1;HDAC2;UGT1A5,ALDH5A1
2805,valrubicin,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C2=C(C1)C(O)=C1C(=O)C3=CC=CC(OC)=C3C(=O)C1=C2O,TOP2A,TOP2A
2806,valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)[C@@H](C(C)C)C(O)=O,AGTR1,AGTR1
2807,vancomycin,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(C=C(O)C=C3O)[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC=C(O4)C(Cl)=C1)C(O)=O)C(Cl)=C2,ADRA2A,
2808,varenicline,C1[C@H]2CNC[C@@H]1C1=C2C=C2N=CC=NC2=C1,CHRNA1;CHRNA3;CHRNA4;CHRNA7;CHRNB1;CHRNB2;CHRNB4;CHRND;CHRNG,CHRNA4;CHRNB2
2809,vardenafil,CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1,PDE10A;PDE11A;PDE1A;PDE2A;PDE3A;PDE3B;PDE4A;PDE4B;PDE4C;PDE4D;PDE5A;PDE6A;PDE9A,PDE5A
2810,vasopressin,N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O,AVPR1A;AVPR1B;AVPR2;OXTR,AVPR1A;AVPR1B;AVPR2
2811,vecuronium,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,CHRNA1;CHRNA2;CHRNA4;CHRNB1;CHRNB2;CHRNB4;CHRND;CHRNG;SLC22A2;SLC47A1;SLC47A2,CHRNA1;CHRNB1;CHRND
2813,venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,HTR2A;HTR2C;HTR6;SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A4
2815,verapamil,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,ABCB1;ABCC1;ABCG2;ADRA1D;ADRA2A;AOX1;CA1;CACNA1C;CACNA1H;CACNA1S;CYP3A4;DRD3;HCN4;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;KCNA10;KCNA3;KCNA7;KCNC2;KCNH2;KCNJ6;SCN1A;SCN2A;SCN3A;SCN5A;SLC22A1;SLC22A2;SLC29A4;SLC6A4;TPCN1;TPCN2,CACNA1C;CACNA1S
2817,vesnarinone,COC1=C(OC)C=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,KCNH2;PDE3A;PDE3B;VCP,
2818,vidarabine,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,DCK;DGUOK;DPP4;POLA1;PRPS1;RRM1;RRM2,
2819,vigabatrin,NC(CCC(O)=O)C=C,ABAT,ABAT
2820,viloxazine,CCOC1=CC=CC=C1OCC1CNCCO1,SLC6A2;SLC6A3;SLC6A4,SLC6A2
2823,vinblastine,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,ABCB1;ABCC1;ABCC10;ABCC2;TBXAS1;TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8,TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8
2824,vinburnine,CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=CC=CC=C41)C(=O)C2,CHRM1;CHRM2;CHRM3;CHRM4,
